ActorId,obs_date,n_events_Sum_12M,AvgTone_Avg_12M,AvgTone_Max_12M,AvgTone_Min_12M,NumMentions_Sum_12M,NumMentions_Avg_12M,NumSources_Sum_12M,NumSources_Avg_12M,GoldsteinScale_Avg_12M,GoldsteinScale_Max_12M,GoldsteinScale_Min_12M
DZAOPP_ALGERIA,12/31/2015,1,-10.38251366,-10.38251366,-10.38251366,1,1,1,1,-5,-5,-5
DZAPTY_ALGERIAN,12/31/2015,1,-3.96039604,-3.96039604,-3.96039604,3,3,1,1,-2,-2,-2
DZAREL_CONSTANTINE,12/31/2015,1,5.660377358,5.660377358,5.660377358,8,8,1,1,3.4,3.4,3.4
DZAREL_HIPPO,12/31/2015,1,0.825688073,0.825688073,0.825688073,10,10,1,1,7,7,7
EARNRM010_FALUN GONG,12/31/2015,7,-0.015278839,1.111111111,-6.773618538,17,2,7,1,-0.514285,2.8,-6.5
ECU_ECUADOR,12/31/2015,283,-0.876431401,7.301173403,-6.91237697,2337,8,812,2,2.111307,7.4,-10
ECU_ECUADOREAN,12/31/2015,9,0.952469956,3.076923077,0.308485843,31,3,14,1,1.777777,4,0
ECU_ECUADORIAN,12/31/2015,31,-0.545848436,4.14507772,-4.34298441,450,14,119,3,2.067741,7,-5
ECU_EQUADOR,12/31/2015,4,1.563517915,1.563517915,1.563517915,4,1,4,1,5.2,10,2.8
ECU_GALAPAGOS,12/31/2015,18,2.295491458,3.289473684,-0.165562914,43,2,29,1,2.283333,5,0
ECU_GALAPAGOS ISLANDS,12/31/2015,8,1.95156608,5.821917808,-1.72143975,64,8,8,1,2.3125,3.4,1
ECU_GUAYAQUIL,12/31/2015,14,0.840264677,3.105590062,-1.725997843,72,5,17,1,1.864285,3.4,0
ECU_QUITO,12/31/2015,44,-1.015652541,3.105590062,-3.765690377,1023,23,185,4,2.856818,7,0
ECU_SANGAY,12/31/2015,10,1.062957643,3.424657534,-0.511508951,92,9,10,1,2.35,2.8,1.9
ECUCHR_ECUADOR,12/31/2015,1,1.076812635,1.076812635,1.076812635,3,3,1,1,1.9,1.9,1.9
ECUCVL_ECUADOR,12/31/2015,3,-2.795970926,-1.741803279,-4.90430622,10,3,3,1,1.4,1.9,0.4
ECUCVL_ECUADORIAN,12/31/2015,3,2.123372521,3.47826087,-0.486618005,22,7,4,1,3,4,1
ECUEDU_GUAYAQUIL,12/31/2015,2,1.08751942,1.08751942,1.08751942,8,4,2,1,2.35,2.8,1.9
ECUELI_ANTONIO VARGAS,12/31/2015,6,-1.47744018,0.335946249,-2.777777778,20,3,6,1,2.3,7,-2
ECUGOV_ECUADOR,12/31/2015,4,-1.314139192,0.4048583,-4.281345566,15,3,7,1,1.3,3.4,-2
ECUGOV_ECUADOREAN,12/31/2015,7,0.579221886,3.076923077,-0.403225806,53,7,16,2,2.157142,2.8,1.9
ECUGOV_ECUADORIAN,12/31/2015,9,-0.169280712,3.38770389,-3.636363636,45,5,9,1,2.155555,8,-5
ECUGOV_RAFAEL CORREA,12/31/2015,14,0.376948478,3.25203252,-3.765690377,92,6,17,1,3.064285,7,-5.8
ECUGOVHRI_JOSE SERRANO,12/31/2015,2,-1.5625,-1.5625,-1.5625,12,6,2,1,-2.5,0,-5
ECUREL_ECUADOR,12/31/2015,1,0.617283951,0.617283951,0.617283951,2,2,1,1,1,1,1
ECUREL_ECUADOREAN,12/31/2015,1,0.617283951,0.617283951,0.617283951,3,3,1,1,1,1,1
EDU_ACADEMICIAN,12/31/2015,8,-3.00106929,1.612903226,-7.692307692,24,3,8,1,2.45,7.4,-2
EDU_ACADEMICS,12/31/2015,143,-1.094948964,8,-9.725685786,1299,9,189,1,1.420979,8,-10
EDU_COLLEGE,12/31/2015,1436,1.229073452,11.64021164,-12.41830065,11378,7,1942,1,1.969011,10,-10
EDU_COLLEGIAN,12/31/2015,3,-0.426525985,3.112313938,-2.195945946,14,4,3,1,2.9,4,1.9
EDU_CONSERVATORY,12/31/2015,37,3.417158877,7.655502392,-0.91954023,146,3,38,1,-0.289189,5.2,-10
EDU_DOCTORAL STUDENT,12/31/2015,17,0.171795141,5.251141553,-3.896103896,90,5,19,1,-1.664705,4,-10
EDU_ECONOMIC EXPERT,12/31/2015,14,-2.41378819,-1.19760479,-3.813559322,76,5,14,1,2.857142,7,-2
EDU_ECONOMIST,12/31/2015,387,-1.033501558,8.333333333,-9.14893617,3610,9,622,1,0.854263,10,-10
EDU_EDUCATIONAL INSTITUTION,12/31/2015,29,0.284189857,4.207119741,-7.097791798,204,7,36,1,2.068965,10,-4
EDU_INTELLECTUAL,12/31/2015,312,-1.147436898,9.589041096,-17.73504274,2575,8,397,1,0.728846,8.3,-10
EDU_LECTURER,12/31/2015,77,-0.304724893,4.62962963,-8.771929825,534,6,86,1,1.920779,7,-10
EDU_PROFESSOR,12/31/2015,1492,-0.160048924,9.322033898,-11.4265928,11463,7,2262,1,1.328083,10,-10
EDU_PUPIL,12/31/2015,162,0.215127809,8.598726115,-10.07751938,1480,9,259,1,1.62037,8,-10
EDU_RESEARCH INSTITUTION,12/31/2015,18,0.639500162,3.939393939,-2.278481013,186,10,18,1,1.138888,3.4,-4.4
EDU_SCHOLAR,12/31/2015,597,-0.200321591,6.625020839,-9.387755102,5019,8,685,1,1.747738,10,-10
EDU_SCHOOL,12/31/2015,6970,0.215147334,13.76146789,-17.85714286,71463,10,11320,1,1.368206,10,-10
EDU_SCHOOLHOUSE,12/31/2015,16,0.612126498,3.953147877,-2.252252252,253,15,24,1,2.70625,7,-2
EDU_SCIENCE CONGRESS,12/31/2015,1,-0.74189759,-0.74189759,-0.74189759,2,2,2,2,-5,-5,-5
EDU_STUDENT,12/31/2015,5344,0.624330792,11.60949868,-15.45132945,49618,9,8158,1,1.139427,10,-10
EDU_STUDENTS AND PROFESSOR,12/31/2015,4,-2.558499777,1.313868613,-6.430868167,24,6,4,1,1.45,3.4,-4.4
EDU_STUDENTS AND TEACHER,12/31/2015,21,1.43051765,7.947019868,-4.249291785,453,21,81,3,2.023809,7,-10
EDU_UNIVERSITY,12/31/2015,2799,0.213795681,10.67073171,-14.78696742,24351,8,4415,1,1.491389,10,-10
EDUBUS_COLLEGE,12/31/2015,2,-1.107266436,-1.107266436,-1.107266436,2,1,2,1,2.35,2.8,1.9
EDUBUS_SCHOOL,12/31/2015,2,2.51218329,3.465346535,1.559020045,9,4,2,1,-3.6,2.8,-10
EDUBUS_UNIVERSITY,12/31/2015,6,1.891934224,2.884615385,1.633986928,44,7,6,1,5,7,1
EDUCHR_SCHOOL,12/31/2015,3,-1.978203354,-1.354401806,-3.225806452,10,3,3,1,4.033333,7.4,1.9
EDUCHR_UNIVERSITY,12/31/2015,6,1.508413097,1.564945227,1.395348837,28,4,6,1,2.2,2.8,1.9
EDUCOP_SCHOOL,12/31/2015,2,0.909090909,0.909090909,0.909090909,10,5,2,1,-9,-9,-9
EDUCOP_UNIVERSITY,12/31/2015,6,-2.927206076,-1.593048516,-4.261363636,35,5,6,1,-0.166666,7,-5
EDUCRM_SCHOOL,12/31/2015,6,1.873726392,2.619414484,-1.854714065,36,6,6,1,2.033333,2.8,0
EDUCRM_STUDENT,12/31/2015,1,1.282051282,1.282051282,1.282051282,10,10,1,1,7.4,7.4,7.4
EDUCVL_COLLEGE,12/31/2015,24,1.169689929,5.104408353,-1.886792453,230,9,30,1,1.15,5.2,-5
EDUCVL_SCHOLAR,12/31/2015,1,-0.301204819,-0.301204819,-0.301204819,2,2,1,1,4,4,4
EDUCVL_SCHOOL,12/31/2015,14,1.870662567,5.202312139,-0.869565217,67,4,14,1,2.607142,7.4,-0.4
EDUCVL_STUDENT,12/31/2015,15,1.967568977,5.433646813,-1.741293532,73,4,15,1,0.68,4,-5
EDUCVL_UNIVERSITY,12/31/2015,14,-1.446075883,3.716216216,-5.188679245,132,9,16,1,1.8,4,-7
EDUEDU_COLLEGE,12/31/2015,145,-0.026890054,6.510745891,-8.648648649,1647,11,202,1,1.687586,10,-10
EDUEDU_ECONOMIST,12/31/2015,4,-1.579148806,-1.525821596,-1.739130435,13,3,4,1,-0.3,0,-0.4
EDUEDU_PROFESSOR,12/31/2015,5,-2.181340017,2.358490566,-6.616729089,34,6,5,1,-0.96,5,-4.4
EDUEDU_SCHOLAR,12/31/2015,1,3.341571581,3.341571581,3.341571581,24,24,6,6,3.4,3.4,3.4
EDUEDU_SCHOOL,12/31/2015,218,0.60969603,10.60606061,-11.06557377,1474,6,241,1,1.411926,8,-10
EDUEDU_STUDENT,12/31/2015,35,-3.295000231,4.918032787,-10.17119839,158,4,39,1,-3.657142,5,-10
EDUEDU_UNIVERSITY,12/31/2015,265,-0.886406923,7.092198582,-14.78696742,2343,8,403,1,1.097358,7.4,-10
EDUELI_COLLEGE,12/31/2015,2,-1.954397394,-1.954397394,-1.954397394,20,10,4,2,-1.25,7,-9.5
EDUELI_LECTURER,12/31/2015,2,-4.314159292,-4.314159292,-4.314159292,4,2,2,1,2.35,2.8,1.9
EDUELI_STUDENT,12/31/2015,1,-1.740812379,-1.740812379,-1.740812379,10,10,1,1,-2,-2,-2
EDUGOV_COLLEGE,12/31/2015,17,1.651059798,7.954545455,-5.056890013,100,5,20,1,2.217647,7,-2
EDUGOV_INTELLECTUAL,12/31/2015,1,0.336134454,0.336134454,0.336134454,10,10,1,1,3.4,3.4,3.4
EDUGOV_SCHOOL,12/31/2015,21,1.648942037,5.076142132,-2.127659574,130,6,22,1,0.614285,5,-10
EDUGOV_STUDENT,12/31/2015,23,3.35299141,5.660377358,-1.206636501,100,4,23,1,2.965217,7.4,-4
EDUGOV_UNIVERSITY,12/31/2015,51,0.772583088,9.248554913,-8.19112628,337,6,56,1,2.854901,8,-4
EDUHLH_COLLEGE,12/31/2015,18,-5.267886909,0.81799591,-13.00813008,227,12,24,1,0.572222,7.4,-10
EDUHLH_SCHOOL,12/31/2015,14,2.01451992,3.436426117,0.325732899,164,11,16,1,1.678571,6,0
EDUHLH_UNIVERSITY,12/31/2015,80,-1.897883601,3.490759754,-10,587,7,123,1,2.10875,7.4,-5
EDUJUD_SCHOOL,12/31/2015,3,-0.714565878,0.414937759,-1.279317697,24,8,3,1,1.8,3.4,1
EDULAB_SCHOOL,12/31/2015,14,-0.445815731,4.391891892,-5.18134715,124,8,14,1,0.3,4,-6.5
EDULAB_STUDENTS AND TEACHER,12/31/2015,1,-3.03030303,-3.03030303,-3.03030303,20,20,1,1,-6.5,-6.5,-6.5
EDULEG_SCHOOL,12/31/2015,2,2.139269332,3.209019948,1.069518717,20,10,2,1,-2.5,0,-5
EDULEG_UNIVERSITY,12/31/2015,12,3.680433632,4.081632653,2.18579235,72,6,12,1,2.775,7,1.9
EDUMED_COLLEGE,12/31/2015,1,2.209944751,2.209944751,2.209944751,4,4,1,1,0,0,0
EDUMED_ECONOMIST,12/31/2015,7,1.536671415,3.254273704,-1.379310345,89,12,13,1,3.285714,6.4,0
EDUMED_SCHOOL,12/31/2015,1,-2.409638554,-2.409638554,-2.409638554,10,10,1,1,-5,-5,-5
EDUMED_STUDENT,12/31/2015,11,-2.972027172,3.323558162,-6.24024961,117,10,11,1,4.036363,10,-5
EDUMED_UNIVERSITY,12/31/2015,2,-3.153201893,-2.755267423,-3.551136364,8,4,2,1,0,0,0
EDUMIL_INTELLECTUAL,12/31/2015,2,1.633605601,1.633605601,1.633605601,10,5,2,1,2.35,2.8,1.9
EDUMIL_SCHOOL,12/31/2015,1,-4.381777666,-4.381777666,-4.381777666,12,12,4,4,3.4,3.4,3.4
EDUOPP_COLLEGE,12/31/2015,1,-4.192355117,-4.192355117,-4.192355117,4,4,1,1,1.9,1.9,1.9
EDUOPP_STUDENT,12/31/2015,3,-6.926406926,-6.926406926,-6.926406926,14,4,3,1,-2,-2,-2
EDUOPPEDU_UNIVERSITY,12/31/2015,1,-2.549575071,-2.549575071,-2.549575071,4,4,1,1,-2,-2,-2
EDUPTY_STUDENT,12/31/2015,3,-4.066678459,-3.658536585,-4.270749396,18,6,3,1,-2,-2,-2
EDURAD_STUDENT,12/31/2015,2,0.574712644,0.574712644,0.574712644,10,5,2,1,-2,-2,-2
EDUREB_STUDENT,12/31/2015,1,-2.834008097,-2.834008097,-2.834008097,6,6,1,1,-5,-5,-5
EDUREL_STUDENT,12/31/2015,3,3.481012658,3.481012658,3.481012658,9,3,3,1,1.566666,2.8,0
EDUSPY_ECONOMIST,12/31/2015,8,1.281937454,3.218375563,-0.465116279,102,12,11,1,3.125,7,-10
EGY_ALEXANDRIA,12/31/2015,62,-0.939082063,4.759615385,-11.91489362,315,5,69,1,0.656451,7.4,-10
EGY_ASWAN,12/31/2015,2,0.243309002,0.243309002,0.243309002,4,2,2,1,-5,0,-10
EGY_CAIRO,12/31/2015,360,-3.940474214,7.291666667,-14.20257815,4979,13,1093,3,-1.0625,8,-10
EGY_EGYPT,12/31/2015,2680,-1.907717702,11.11111111,-15.20467836,20586,7,5917,2,0.667089,10,-10
EGY_EGYPTIAN,12/31/2015,892,-2.440042622,10.49723757,-15.20467836,6872,7,1969,2,-0.039798,8,-10
EGY_EL ALAMEIN,12/31/2015,12,-0.961825769,2.557544757,-4.686192469,246,20,29,2,-5.75,10,-10
EGY_GIZA,12/31/2015,7,-4.149845013,1.48849797,-10.50228311,35,5,7,1,-3.514285,4,-10
EGY_KEMMET,12/31/2015,8,0.054265157,1.66284376,-0.481927711,34,4,10,1,2.025,3.4,0
EGY_LUXOR,12/31/2015,17,-0.396472529,5.769230769,-9.655172414,102,6,18,1,-0.241176,3,-10
EGY_NASSER,12/31/2015,58,2.217057215,19.08396947,-7.070707071,370,6,101,1,1.510344,7,-10
EGY_NILE,12/31/2015,35,-0.13664075,5.821917808,-8.75,226,6,38,1,1.931428,10,-10
EGY_NILE RIVER,12/31/2015,1,4.485488127,4.485488127,4.485488127,4,4,1,1,-5,-5,-5
EGY_SAQQARA,12/31/2015,2,-1.10701107,0,-2.21402214,9,4,2,1,3.1,3.4,2.8
EGY_SINAI,12/31/2015,109,-4.333842439,4.53038674,-12.60504202,1105,10,200,1,-2.36422,7,-10
EGY_SINAI PENINSULA,12/31/2015,49,-4.855410212,2.51572327,-13.43283582,239,4,66,1,-1.369387,8.5,-10
EGY_SUEZ CANAL,12/31/2015,32,0.911508777,4.545454545,-6.597301761,190,5,42,1,2.975,7,0.4
EGYAGR_EGYPT,12/31/2015,2,-0.141242938,0,-0.282485876,4,2,2,1,7,7,7
EGYAGR_EGYPTIAN,12/31/2015,3,0.005638441,0.299401198,-0.282485876,11,3,3,1,7,7,7
EGYBUS_ALEXANDRIA,12/31/2015,1,-1.622718053,-1.622718053,-1.622718053,3,3,1,1,0,0,0
EGYBUS_EGYPT,12/31/2015,13,2.771760528,4.297994269,-0.869565217,44,3,13,1,2.961538,6.4,-2
EGYBUS_EGYPTIAN,12/31/2015,6,0.917161288,3.571428571,-1.026332239,83,13,13,2,1.583333,3.4,-2
EGYCHR_EGYPT,12/31/2015,18,-1.99149812,2.336448598,-7.364341085,53,2,19,1,-2.488888,7.4,-10
EGYCHR_EGYPTIAN,12/31/2015,13,-1.342122223,2.803738318,-6.998497073,120,9,18,1,-3.215384,7,-10
EGYCOP_CAIRO,12/31/2015,1,-7.818930041,-7.818930041,-7.818930041,2,2,1,1,-10,-10,-10
EGYCOP_EGYPT,12/31/2015,19,-6.742559287,2.319587629,-11.41899954,113,5,25,1,-4.378947,7,-10
EGYCOP_EGYPTIAN,12/31/2015,21,-7.880462194,-3.043478261,-11.53846154,248,11,37,1,-7.714285,0,-10
EGYCOP_SINAI,12/31/2015,1,-12.12871287,-12.12871287,-12.12871287,2,2,1,1,3.4,3.4,3.4
EGYCRM_ALEXANDRIA,12/31/2015,9,-7.818872281,-7.724064441,-7.930107527,48,5,12,1,-5,-5,-5
EGYCRM_EGYPT,12/31/2015,2,-7.766990291,-7.766990291,-7.766990291,8,4,2,1,-5,-5,-5
EGYCVL_CAIRO,12/31/2015,7,-5.763840087,-4.140526976,-6.666666667,766,109,115,16,-10,-10,-10
EGYCVL_EGYPT,12/31/2015,14,-1.930212618,2.380952381,-9.868421053,46,3,15,1,-0.207142,7.4,-10
EGYCVL_EGYPTIAN,12/31/2015,25,-4.595194039,2.052238806,-15.20467836,467,18,122,4,-1.556,7.4,-9
EGYCVL_GIZA,12/31/2015,2,-8.740412249,-8.739565757,-8.741258741,19,9,13,6,-10,-10,-10
EGYEDU_EGYPT,12/31/2015,5,-0.436934335,2.739726027,-5.801104972,18,3,5,1,-3.8,1,-10
EGYEDU_EGYPTIAN,12/31/2015,4,-2.838662044,2.739726027,-6.25,19,4,4,1,-3.875,1,-10
EGYELI_EGYPT,12/31/2015,2,2.162363741,4.991394148,-0.666666667,2,1,2,1,-1.8,3.4,-7
EGYELI_EGYPTIAN,12/31/2015,1,-9.523809524,-9.523809524,-9.523809524,6,6,1,1,-0.4,-0.4,-0.4
EGYELI_GAMAL ABDEL NASSER,12/31/2015,1,-4.593301435,-4.593301435,-4.593301435,1,1,1,1,3.4,3.4,3.4
EGYGOV_ABU AL NAJA,12/31/2015,4,1.526717557,1.526717557,1.526717557,40,10,4,1,2.35,2.8,1.9
EGYGOV_ALEXANDRIA,12/31/2015,1,-1.622718053,-1.622718053,-1.622718053,3,3,1,1,0,0,0
EGYGOV_CAIRO,12/31/2015,96,-5.61549184,3.828828829,-12.10191083,2052,21,373,3,-4.078125,7,-10
EGYGOV_EGYPT,12/31/2015,206,-3.135482355,5.325443787,-13.43283582,1868,9,489,2,1.13398,8,-10
EGYGOV_EGYPTIAN,12/31/2015,89,-2.895719006,4.267433955,-13.125,906,10,186,2,1.923595,8,-10
EGYGOV_HOSNI MUBARAK,12/31/2015,125,-1.158478351,2.390852391,-4.342273308,1042,8,125,1,2.9136,3,-6.5
EGYGOV_NASSER,12/31/2015,2,1.54375,4.6875,-1.6,6,3,2,1,0,0,0
EGYGOV_NILE,12/31/2015,2,-8.75,-8.75,-8.75,5,2,2,1,-2,-2,-2
EGYGOVAGR_EGYPT,12/31/2015,2,1.470862629,4.140127389,-1.19840213,10,5,2,1,6.5,8,5
EGYGOVBUS_EGYPT,12/31/2015,1,1.648351648,1.648351648,1.648351648,3,3,1,1,4,4,4
EGYGOVBUS_EGYPTIAN,12/31/2015,1,1.648351648,1.648351648,1.648351648,21,21,1,1,4,4,4
EGYGOVBUS_RACHID MOHAMED RACHID,12/31/2015,3,-0.54036283,1.269393512,-4.026845638,3,1,3,1,5,5,5
EGYGOVEDU_EGYPT,12/31/2015,1,-0.666666667,-0.666666667,-0.666666667,1,1,1,1,-7,-7,-7
EGYGOVELI_HOSNI MUBARAK,12/31/2015,4,-1.167176884,1.269393512,-4.026845638,4,1,4,1,4.225,5,1.9
EGYGOVHLH_EGYPTIAN,12/31/2015,1,-11.62790698,-11.62790698,-11.62790698,6,6,1,1,-10,-10,-10
EGYGOVJUD_EGYPT,12/31/2015,5,-5.688841569,-3.636829775,-8.843537415,266,53,119,23,-4.8,0,-10
EGYGOVMIL_EGYPT,12/31/2015,5,-1.383924018,-0.326797386,-4.575163399,23,4,5,1,5.8,7,1
EGYGOVMIL_EGYPTIAN,12/31/2015,7,2.500174735,2.684563758,1.552795031,36,5,7,1,7,7,7
EGYHLH_EGYPT,12/31/2015,1,-6.195901058,-6.195901058,-6.195901058,2,2,1,1,-9.5,-9.5,-9.5
EGYHLH_SINAI,12/31/2015,2,1.449275362,1.449275362,1.449275362,20,10,2,1,2.35,2.8,1.9
EGYJEW_SINAI,12/31/2015,2,0,0,0,10,5,2,1,3.4,3.4,3.4
EGYJUD_CAIRO,12/31/2015,1,-1.092353525,-1.092353525,-1.092353525,1,1,1,1,-5,-5,-5
EGYJUD_EGYPT,12/31/2015,3,-8.3078291,-8.201892744,-8.51970181,6,2,3,1,-10,-10,-10
EGYLAB_EGYPTIAN,12/31/2015,6,-6.244083839,-5.551086082,-7.524271845,44,7,6,1,-1.433333,2.8,-9
EGYLEG_EGYPT,12/31/2015,3,0.430362881,1.050992604,0.120048019,21,7,3,1,7,7,7
EGYMED_EGYPT,12/31/2015,6,-4.124606211,0,-7.813347802,12,2,7,1,-0.333333,3,-5
EGYMED_EGYPTIAN,12/31/2015,7,-5.1802463,-2.356687898,-8.362369338,40,5,7,1,-3.228571,3,-10
EGYMIL_CAIRO,12/31/2015,1,-5.350118017,-5.350118017,-5.350118017,3,3,1,1,1,1,1
EGYMIL_EGYPT,12/31/2015,26,-5.416973774,1.687096812,-13.01369863,120,4,31,1,-3.342307,8,-10
EGYMIL_EGYPTIAN,12/31/2015,8,-6.495695476,1.749271137,-11.29032258,54,6,9,1,-4.25,7,-10
EGYMOS_CAIRO,12/31/2015,1,-8.761329305,-8.761329305,-8.761329305,4,4,1,1,-9.2,-9.2,-9.2
EGYMOS_EGYPT,12/31/2015,14,-6.490135448,-0.913242009,-10.55718475,93,6,36,2,-2.585714,5,-10
EGYMOS_EGYPTIAN,12/31/2015,17,-7.12725059,-3.189114765,-10.55718475,350,20,53,3,-0.823529,5,-5
EGYOPP_CAIRO,12/31/2015,4,-6.649839178,-4.580152672,-8.719525684,99,24,24,6,-9,-9,-9
EGYOPP_EGYPT,12/31/2015,1,-7.035928144,-7.035928144,-7.035928144,8,8,1,1,3,3,3
EGYOPPPTY_WAFD PARTY,12/31/2015,1,-6.194690265,-6.194690265,-6.194690265,10,10,1,1,0,0,0
EGYREB_EGYPT,12/31/2015,1,-4.021655066,-4.021655066,-4.021655066,2,2,1,1,-4.4,-4.4,-4.4
EGYREF_EGYPT,12/31/2015,5,-2.452478291,0.905797101,-5.563347359,6,1,5,1,0,1,-2
EGYREF_EGYPTIAN,12/31/2015,1,-5.563347359,-5.563347359,-5.563347359,4,4,1,1,-2,-2,-2
EGYREL_EGYPT,12/31/2015,7,-2.848711959,-0.446998723,-4.907651715,63,9,32,4,-4.142857,5,-10
EGYREL_EGYPTIAN,12/31/2015,9,-1.969746884,0.790513834,-3.802281369,548,60,99,11,-4.222222,5,-10
EGYSPY_EGYPT,12/31/2015,3,-5.100634133,-5.100634133,-5.100634133,3,1,3,1,-2.333333,4,-9
EGYUAF_EGYPT,12/31/2015,12,-5.473104571,-4.978038067,-7.532467532,262,21,170,14,-4.85,2.8,-10
EGYUAF_EGYPTIAN,12/31/2015,1,-1.279317697,-1.279317697,-1.279317697,6,6,1,1,-5,-5,-5
EGYUAF_SINAI,12/31/2015,3,-7.594228289,-5.501618123,-11.77944862,16,5,3,1,-10,-10,-10
ELI_ACTOR,12/31/2015,1444,0.704843111,13.00203469,-13.49693252,15366,10,2893,2,0.79806,10,-10
ELI_FIRST LADY,12/31/2015,409,0.971972962,8.527131783,-7.969924812,15123,36,2762,6,2.588753,7,-7
ELI_HAMMARSKJOLD,12/31/2015,1,1.211072664,1.211072664,1.211072664,5,5,1,1,4,4,4
ELI_HONORARY CONSUL,12/31/2015,29,1.89456407,9.89010989,-3.092783505,141,4,32,1,2.393103,6,1
ELI_KOFI ANNAN,12/31/2015,17,-2.190062049,2.96010296,-8.968609865,105,6,17,1,0.288235,7,-10
ELI_RETIRED,12/31/2015,613,-1.032336414,7.4204947,-10.33591731,10874,17,1857,3,1.274714,10,-10
ELI_VVIPS,12/31/2015,2,-4.214310295,-1.412429379,-7.01619121,32,16,2,1,-0.05,1.9,-2
ELIBUS_RETIRED,12/31/2015,1,3.469387755,3.469387755,3.469387755,20,20,2,2,3.4,3.4,3.4
ELICOP_RETIRED,12/31/2015,6,-6.780895706,-2.858343842,-8.986175115,60,10,22,3,-2.8,-0.4,-4
ELICVL_ACTOR,12/31/2015,2,1.796042618,2.222222222,1.369863014,12,6,2,1,3.5,3.5,3.5
ELICVL_RETIRED,12/31/2015,13,0.763282774,9.333333333,-2.573529412,107,8,15,1,1.830769,3.4,-10
ELIEDU_RETIRED,12/31/2015,10,-0.730171886,4.761904762,-17.6,29,2,10,1,3.02,5,-5
ELIELI_ACTOR,12/31/2015,1,0.294117647,0.294117647,0.294117647,6,6,1,1,0,0,0
ELIGOV_RETIRED,12/31/2015,3,-1.304694441,0.997008973,-2.455546147,26,8,3,1,1.433333,2.8,-0.4
ELIHLH_RETIRED,12/31/2015,6,0.608420889,4.32748538,-3.231939163,56,9,11,1,2.483333,3.4,1.9
ELIJUD_RETIRED,12/31/2015,3,1.107447587,4.513403263,-5.289421158,24,8,4,1,1.8,4,-2
ELILAB_RETIRED,12/31/2015,2,-6.705504317,0.223214286,-13.63422292,18,9,3,1,-0.5,1,-2
ELILEG_RETIRED,12/31/2015,1,2.619047619,2.619047619,2.619047619,8,8,1,1,3.4,3.4,3.4
ELIMIL_RETIRED,12/31/2015,35,-1.367959746,3.228547154,-7.168234065,385,11,73,2,2.3,7.4,-2
ELIPTY_ACTOR,12/31/2015,1,-0.977517107,-0.977517107,-0.977517107,4,4,1,1,3.4,3.4,3.4
ELIREL_RETIRED,12/31/2015,45,-0.765255138,2.1484375,-6.557377049,1060,23,328,7,2.555555,7,0
ELISPY_RETIRED,12/31/2015,6,-5.380938857,-2.971473851,-5.862831858,7,1,6,1,2.666666,7,-7
ENV_CONSERVATIONIST,12/31/2015,40,0.714016424,3.582089552,-5.12295082,447,11,55,1,2.27,7.4,-10
ENV_ENVIRONMENTALIST,12/31/2015,93,-2.087416133,5.555555556,-9.061912266,3020,32,302,3,-0.350537,8,-10
ERI_ASMARA,12/31/2015,16,-1.120678127,8.148148148,-7.57903564,211,13,25,1,-1.11875,3,-9.5
ERI_ERITREA,12/31/2015,324,-4.402049917,5.172413793,-13.55311355,3654,11,1065,3,1.774691,9,-10
ERI_ERITREAN,12/31/2015,372,-4.712171971,8.983451537,-16.00160016,5289,14,1237,3,1.624193,7.4,-10
ERI_MASSAWA,12/31/2015,1,-5,-5,-5,4,4,1,1,0,0,0
ERICHRCTH_ERITREAN,12/31/2015,1,1.248266297,1.248266297,1.248266297,7,7,1,1,7.4,7.4,7.4
ERICVL_ERITREA,12/31/2015,35,-3.766282944,-0.856358304,-9.62515249,287,8,135,3,2.514285,9,-9.5
ERICVL_ERITREAN,12/31/2015,17,-3.608995514,8.983451537,-9.62515249,146,8,33,1,0.9,5,-9.5
ERIGOV_ERITREA,12/31/2015,14,-4.921114125,1.927339901,-8.076009501,53,3,14,1,-1.042857,7,-9
ERIGOV_ERITREAN,12/31/2015,7,-5.674090626,2.590673575,-8.076009501,27,3,7,1,0.728571,3.4,-4
ERIOPP_ERITREA,12/31/2015,1,-4.044117647,-4.044117647,-4.044117647,2,2,1,1,0,0,0
ERIREB_ERITREA,12/31/2015,2,-2.400960384,-2.400960384,-2.400960384,2,1,2,1,-10,-10,-10
ERIREF_ERITREA,12/31/2015,32,-4.589472738,0.14084507,-7.782101167,314,9,247,7,2.821875,7.4,-10
ERIREF_ERITREAN,12/31/2015,40,-4.777654211,2.096436059,-9.316770186,495,12,78,1,3.03,7.4,-6.5
ERIREL_ERITREA,12/31/2015,1,-3.098290598,-3.098290598,-3.098290598,1,1,1,1,3,3,3
ERIREL_ERITREAN,12/31/2015,2,-2.953586498,-2.953586498,-2.953586498,12,6,2,1,7.4,7.4,7.4
ESP_ANDALUCIA,12/31/2015,6,2.696473381,4.324324324,-2.162162162,61,10,6,1,3.4,6.4,-4
ESP_ANDALUSIA,12/31/2015,15,1.318023592,3.642384106,-7.478632479,71,4,15,1,1.746666,3,-5
ESP_ARAGON,12/31/2015,65,-5.996210773,4.444444444,-15.69230769,511,7,78,1,-2.916923,8,-9
ESP_BALEARIC ISLANDS,12/31/2015,1,4.566210046,4.566210046,4.566210046,1,1,1,1,3.4,3.4,3.4
ESP_BARCELONA,12/31/2015,372,1.014411808,7.446808511,-9.150326797,2850,7,633,1,1.770698,10,-10
